Year,Host,Date,Round,Attendance,Venue,home_team,home_score,home_penalty,away_team,away_score,away_penalty,home_goal_min,home_own_goal_min,home_penalty_goal_min,away_goal_min,away_own_goal_min,away_penalty_goal_min,match_win,penalty_win,firstGoal,home_rank,away_rank
1958,Sweden,1958.6.8,Group stage,16518,"Idrottsparken, Norrkï¿½Ping",France,7,,Paraguay,3,,"[24, 30, 52, 61, 67, 70, 83]",[],[],"[20, 50]",[],[44],home,,away,,
1958,Sweden,1958.6.8,Group stage,31156,"Malmo Stadion, Malmï¿½",Argentina,1,,West Germany,3,,[2],[],[],"[32, 40, 79]",[],[],away,,home,,
1954,Switzerland,1954.7.4,Final,62500,"Wankdorf Stadium, Berne",Germany,3,,Hungary,2,,"[10, 18, 84]",[],[],"[6, 8]",[],[],home,,away,,
1954,Switzerland,1954.7.3,Third-place match,32000,"Hardturm, Zurich",Austria,3,,Uruguay,1,,[79],[59],[16],[22],[],[],home,,away,,
1954,Switzerland,1954.6.30,Semi-finals,45000,"La Pontaise, Lausanne",Hungary,4,,Uruguay,2,,"[12, 47, 109, 116]",[],[],"[75, 86]",[],[],home,,home,,
1954,Switzerland,1954.6.30,Semi-finals,58000,"St. Jakob, Basel",Germany,6,,Austria,1,,"[31, 47, 61, 89]",[],"[54, 64]",[51],[],[],home,,home,,
1954,Switzerland,1954.6.27,Quarter-finals,17000,"Charmilles, Geneva",Germany,2,,Yugoslavia,0,,[85],[9],[],[],[],[],home,,home,,
1954,Switzerland,1954.6.27,Quarter-finals,40000,"Wankdorf Stadium, Berne",Hungary,4,,Brazil,2,,"[4, 7, 88]",[],[60],[65],[],[18],home,,home,,
1954,Switzerland,1954.6.26,Quarter-finals,28000,"St. Jakob, Basel",Uruguay,4,,England,2,,"[5, 39, 46, 78]",[],[],"[16, 67]",[],[],home,,home,,
1954,Switzerland,1954.6.26,Quarter-finals,35000,"La Pontaise, Lausanne",Switzerland,5,,Austria,7,,"[16, 17, 19, 39, 60]",[],[],"[25, 26, 27, 32, 34, 53, 76]",[],[],away,,home,,
1954,Switzerland,1954.6.23,Group stage play-off,17000,"Hardturm, Zurich",Germany,7,,Türkiye,2,,"[7, 12, 30, 60, 62, 77, 79]",[],[],"[21, 82]",[],[],home,,home,,
1954,Switzerland,1954.6.23,Group stage play-off,30000,"St. Jakob, Basel",Switzerland,4,,Italy,1,,"[14, 48, 85, 90]",[],[],[67],[],[],home,,home,,
1954,Switzerland,1954.6.20,Group stage,56000,"St. Jakob, Basel",Hungary,8,,Germany,3,,"[3, 17, 21, 52, 54, 69, 75, 78]",[],[],"[25, 77, 84]",[],[],home,,home,,
1954,Switzerland,1954.6.20,Group stage,4000,"Charmilles, Geneva",Türkiye,7,,Korea Republic,0,,"[10, 18, 30, 37, 64, 70, 76]",[],[],[],[],[],home,,home,,
1954,Switzerland,1954.6.20,Group stage,24000,"Comunale di Cornaredo, Lugano",Italy,4,,Belgium,1,,"[48, 58, 78]",[],[41],[81],[],[],home,,home,,
1954,Switzerland,1954.6.20,Group stage,43500,"Wankdorf Stadium, Berne",Switzerland,0,,England,2,,[],[],[],"[43, 69]",[],[],away,,away,,
1954,Switzerland,1954.6.19,Group stage,34000,"St. Jakob, Basel",Uruguay,7,,Scotland,0,,"[17, 30, 47, 54, 57, 83, 85]",[],[],[],[],[],home,,home,,
1954,Switzerland,1954.6.19,Group stage,24637,"La Pontaise, Lausanne",Brazil,1,,Yugoslavia,1,,[69],[],[],[48],[],[],draw,,away,,
1954,Switzerland,1954.6.19,Group stage,26000,"Hardturm, Zurich",Austria,5,,Czechoslovakia,0,,"[3, 4, 21, 24, 65]",[],[],[],[],[],home,,home,,
1954,Switzerland,1954.6.19,Group stage,19000,"Charmilles, Geneva",France,3,,Mexico,2,,[19],[46],[88],"[54, 85]",[],[],home,,home,,
1954,Switzerland,1954.6.17,Group stage,43000,"La Pontaise, Lausanne",Switzerland,2,,Italy,1,,"[18, 78]",[],[],[44],[],[],home,,home,,
1954,Switzerland,1954.6.17,Group stage,13000,"Hardturm, Zurich",Hungary,9,,Korea Republic,0,,"[12, 18, 24, 36, 50, 59, 75, 83, 89]",[],[],[],[],[],home,,home,,
1954,Switzerland,1954.6.17,Group stage,28000,"Wankdorf Stadium, Berne",Germany,4,,Türkiye,1,,"[14, 52, 60, 84]",[],[],[2],[],[],home,,away,,
1954,Switzerland,1954.6.17,Group stage,14000,"St. Jakob, Basel",England,4,,Belgium,4,,"[26, 36, 63, 91]",[],[],"[5, 67, 71]",[94],[],draw,,away,,
1954,Switzerland,1954.6.16,Group stage,20500,"Wankdorf Stadium, Berne",Uruguay,2,,Czechoslovakia,0,,"[71, 84]",[],[],[],[],[],home,,home,,
1954,Switzerland,1954.6.16,Group stage,16000,"La Pontaise, Lausanne",Yugoslavia,1,,France,0,,[15],[],[],[],[],[],home,,home,,
1954,Switzerland,1954.6.16,Group stage,13470,"Charmilles, Geneva",Brazil,5,,Mexico,0,,"[23, 30, 34, 43, 69]",[],[],[],[],[],home,,home,,
1954,Switzerland,1954.6.16,Group stage,25000,"Hardturm, Zurich",Austria,1,,Scotland,0,,[33],[],[],[],[],[],home,,home,,
1950,Brazil,1950.7.16,Final stage,11227,"Pacaembu, Sao Paulo",Sweden,3,,Spain,1,,"[15, 33, 80]",[],[],[82],[],[],home,,home,,
1950,Brazil,1950.7.16,Final stage,173850,"Maracanï¿½ - Estï¿½dio Jornalista Mï¿½rio Filho, Rio De Janeiro",Uruguay,2,,Brazil,1,,"[66, 79]",[],[],[47],[],[],home,,away,,
1950,Brazil,1950.7.13,Final stage,152772,"Maracanï¿½ - Estï¿½dio Jornalista Mï¿½rio Filho, Rio De Janeiro",Brazil,6,,Spain,1,,"[21, 31, 55, 57, 67]",[15],[],[71],[],[],home,,home,,
1950,Brazil,1950.7.13,Final stage,7987,"Pacaembu, Sao Paulo",Uruguay,3,,Sweden,2,,"[39, 77, 85]",[],[],"[5, 40]",[],[],home,,away,,
1950,Brazil,1950.7.9,Final stage,138886,"Maracanï¿½ - Estï¿½dio Jornalista Mï¿½rio Filho, Rio De Janeiro",Brazil,7,,Sweden,1,,"[17, 36, 39, 52, 58, 85, 88]",[],[],[],[],[67],home,,home,,
1950,Brazil,1950.7.9,Final stage,44802,"Pacaembu, Sao Paulo",Uruguay,2,,Spain,2,,"[29, 73]",[],[],"[37, 39]",[],[],draw,,home,,
1950,Brazil,1950.7.2,Group stage,8501,"Ilha do Retiro, Recife",Chile,5,,United States,2,,"[16, 32, 54, 60, 82]",[],[],[47],[],[48],home,,home,,
1950,Brazil,1950.7.2,Group stage,25811,"Pacaembu, Sao Paulo",Italy,2,,Paraguay,0,,"[12, 63]",[],[],[],[],[],home,,home,,
1950,Brazil,1950.7.2,Group stage,5284,"Independencia, Belo Horizonte",Uruguay,8,,Bolivia,0,,"[14, 18, 23, 40, 51, 54, 83, 87]",[],[],[],[],[],home,,home,,
1950,Brazil,1950.7.2,Group stage,74462,"Maracanï¿½ - Estï¿½dio Jornalista Mï¿½rio Filho, Rio De Janeiro",Spain,1,,England,0,,[48],[],[],[],[],[],home,,home,,
1950,Brazil,1950.7.2,Group stage,3580,"Eucaliptos, Porto Alegre",Switzerland,2,,Mexico,1,,"[10, 44]",[],[],[89],[],[],home,,home,,
1950,Brazil,1950.7.1,Group stage,142429,"Maracanï¿½ - Estï¿½dio Jornalista Mï¿½rio Filho, Rio De Janeiro",Brazil,2,,Yugoslavia,0,,"[4, 69]",[],[],[],[],[],home,,home,,
1950,Brazil,1950.6.29,Group stage,19790,"Maracanï¿½ - Estï¿½dio Jornalista Mï¿½rio Filho, Rio De Janeiro",Spain,2,,Chile,0,,"[17, 30]",[],[],[],[],[],home,,home,,
1950,Brazil,1950.6.29,Group stage,10151,"Independencia, Belo Horizonte",United States,1,,England,0,,[38],[],[],[],[],[],home,,home,,
1950,Brazil,1950.6.29,Group stage,7903,"Durival de Brito, Curitiba",Sweden,2,,Paraguay,2,,"[17, 26]",[],[],"[35, 74]",[],[],draw,,home,,
1950,Brazil,1950.6.28,Group stage,42032,"Pacaembu, Sao Paulo",Brazil,2,,Switzerland,2,,"[3, 32]",[],[],"[17, 88]",[],[],draw,,home,,
1950,Brazil,1950.6.28,Group stage,11078,"Eucaliptos, Porto Alegre",Yugoslavia,4,,Mexico,1,,"[20, 23, 51, 81]",[],[],[],[],[89],home,,home,,
1950,Brazil,1950.6.25,Group stage,36502,"Pacaembu, Sao Paulo",Sweden,3,,Italy,2,,"[25, 34, 69]",[],[],"[7, 78]",[],[],home,,away,,
1950,Brazil,1950.6.25,Group stage,29703,"Maracanï¿½ - Estï¿½dio Jornalista Mï¿½rio Filho, Rio De Janeiro",England,2,,Chile,0,,"[39, 51]",[],[],[],[],[],home,,home,,
1950,Brazil,1950.6.25,Group stage,9511,"Durival de Brito, Curitiba",Spain,3,,United States,1,,"[81, 83, 89]",[],[],[17],[],[],home,,away,,
1950,Brazil,1950.6.25,Group stage,7336,"Independencia, Belo Horizonte",Yugoslavia,3,,Switzerland,0,,"[59, 70, 84]",[],[],[],[],[],home,,home,,
1950,Brazil,1950.6.24,Group stage,81649,"Maracanï¿½ - Estï¿½dio Jornalista Mï¿½rio Filho, Rio De Janeiro",Brazil,4,,Mexico,0,,"[30, 65, 71, 79]",[],[],[],[],[],home,,home,,
1938,France,1938.6.19,Third-place match,12000,"Stade du Parc Lescure, Bordeaux",Brazil,4,,Sweden,2,,"[44, 63, 74, 80]",[],[],"[28, 38]",[],[],home,,away,,
1938,France,1938.6.19,Final,45000,"Stade Olympique, Colombes",Italy,4,,Hungary,2,,"[6, 16, 35, 82]",[],[],"[8, 70]",[],[],home,,home,,
1938,France,1938.6.16,Semi-finals,20000,"Parc des Princes, Paris",Hungary,5,,Sweden,1,,"[37, 39, 65, 85]",[19],[],[1],[],[],home,,away,,
1938,France,1938.6.16,Semi-finals,33000,"Stade Vï¿½lodrome, Marseilles",Italy,2,,Brazil,1,,[51],[],[60],[87],[],[],home,,home,,
1938,France,1938.6.14,Quarter-finals,18141,"Stade du Parc Lescure, Bordeaux",Brazil,2,,Czechoslovakia,1,,"[57, 63]",[],[],[25],[],[],home,,away,,
1938,France,1938.6.12,Quarter-finals,7000,"Fort Carree, Antibes",Sweden,8,,Cuba,0,,"[9, 22, 37, 44, 80, 81, 84, 89]",[],[],[],[],[],home,,home,,
1938,France,1938.6.12,Quarter-finals,22021,"Stade du Parc Lescure, Bordeaux",Brazil,1,,Czechoslovakia,1,,[30],[],[],[],[],[65],draw,,home,,
1938,France,1938.6.12,Quarter-finals,15000,"Victor Boucquey, Lille",Hungary,2,,Switzerland,0,,"[40, 89]",[],[],[],[],[],home,,home,,
1938,France,1938.6.12,Quarter-finals,58455,"Stade Olympique, Colombes",Italy,3,,France,1,,"[9, 51, 72]",[],[],[10],[],[],home,,home,,
1938,France,1938.6.9,Round of 16,20025,"Parc des Princes, Paris",Switzerland,4,,Germany,2,,"[42, 64, 75, 78]",[],[],[8],[22],[],home,,away,,
1938,France,1938.6.9,Round of 16,8000,"Stade Municipal, Toulouse",Cuba,2,,Romania,1,,"[51, 57]",[],[],[35],[],[],home,,away,,
1938,France,1938.6.5,Round of 16,19000,"Stade Vï¿½lodrome, Marseilles",Italy,2,,Norway,1,,"[2, 94]",[],[],[83],[],[],home,,home,,
1938,France,1938.6.5,Round of 16,7000,"Stade Municipal, Toulouse",Cuba,3,,Romania,3,,"[44, 69, 103]",[],[],"[35, 88, 105]",[],[],draw,,away,,
1938,France,1938.6.5,Round of 16,9000,"Velodrome Municipale, Reims",Hungary,6,,Dutch East Indies,0,,"[13, 15, 28, 35, 76, 89]",[],[],[],[],[],home,,home,,
1938,France,1938.6.5,Round of 16,30454,"Stade Olympique, Colombes",France,3,,Belgium,1,,"[1, 16, 69]",[],[],[38],[],[],home,,home,,
1938,France,1938.6.5,Round of 16,13452,"Stade de la Meinau, Strasbourg",Brazil,6,,Poland,5,,"[18, 25, 44, 71, 93, 104]",[],[],"[53, 59, 89, 118]",[],[23],home,,home,,
1938,France,1938.6.5,Round of 16,11000,"Cavee Verte, Le Havre",Czechoslovakia,3,,Netherlands,0,,"[93, 111, 118]",[],[],[],[],[],home,,home,,
1938,France,1938.6.4,Round of 16,27152,"Parc des Princes, Paris",Switzerland,1,,Germany,1,,[43],[],[],[29],[],[],draw,,away,,
1934,Italy,1934.6.10,Final,55000,"Nazionale PNF, Rome",Italy,2,,Czechoslovakia,1,,"[81, 95]",[],[],[71],[],[],home,,away,,
1934,Italy,1934.6.7,Third-place match,7000,"Giorgio Ascarelli, Naples",Germany,3,,Austria,2,,"[1, 27, 42]",[],[],"[28, 54]",[],[],home,,home,,
1934,Italy,1934.6.3,Semi-finals,15000,"Nazionale PNF, Rome",Czechoslovakia,3,,Germany,1,,"[21, 69, 80]",[],[],[62],[],[],home,,home,,
1934,Italy,1934.6.3,Semi-finals,35000,"San Siro, Milan",Italy,1,,Austria,0,,[19],[],[],[],[],[],home,,home,,
1934,Italy,1934.6.1,Quarter-finals,43000,"Giovanni Berta, Florence",Italy,1,,Spain,0,,[11],[],[],[],[],[],home,,home,,
1934,Italy,1934.5.31,Quarter-finals,23000,"Littorale, Bologna",Austria,2,,Hungary,1,,"[8, 51]",[],[],[],[],[60],home,,home,,
1934,Italy,1934.5.31,Quarter-finals,12000,"Stadio Benito Mussolini, Turin",Czechoslovakia,3,,Switzerland,2,,"[24, 49, 82]",[],[],"[18, 78]",[],[],home,,away,,
1934,Italy,1934.5.31,Quarter-finals,35000,"Giovanni Berta, Florence",Italy,1,,Spain,1,,[44],[],[],[30],[],[],draw,,away,,
1934,Italy,1934.5.31,Quarter-finals,3000,"San Siro, Milan",Germany,2,,Sweden,1,,"[60, 63]",[],[],[82],[],[],home,,home,,
1934,Italy,1934.5.27,Round of 16,9000,"Littorio, Trieste",Czechoslovakia,2,,Romania,1,,"[50, 67]",[],[],[11],[],[],home,,away,,
1934,Italy,1934.5.27,Round of 16,9000,"Giorgio Ascarelli, Naples",Hungary,4,,Egypt,2,,"[11, 31, 53, 61]",[],[],"[35, 39]",[],[],home,,home,,
1934,Italy,1934.5.27,Round of 16,16000,"Stadio Benito Mussolini, Turin",Austria,3,,France,2,,"[44, 93, 109]",[],[],[18],[],[116],home,,away,,
1934,Italy,1934.5.27,Round of 16,33000,"San Siro, Milan",Switzerland,3,,Netherlands,2,,"[7, 43, 66]",[],[],"[29, 69]",[],[],home,,home,,
1934,Italy,1934.5.27,Round of 16,14000,"Littorale, Bologna",Sweden,3,,Argentina,2,,"[9, 67, 79]",[],[],"[4, 48]",[],[],home,,away,,
1934,Italy,1934.5.27,Round of 16,21000,"Luigi Ferraris, Genoa",Spain,3,,Brazil,1,,"[25, 29]",[],[18],[55],[],[],home,,home,,
1934,Italy,1934.5.27,Round of 16,8000,"Giovanni Berta, Florence",Germany,5,,Belgium,2,,"[25, 49, 66, 70, 87]",[],[],"[29, 43]",[],[],home,,home,,
1934,Italy,1934.5.27,Round of 16,25000,"Nazionale PNF, Rome",Italy,7,,United States,1,,"[18, 20, 29, 63, 64, 69, 90]",[],[],[57],[],[],home,,home,,
1930,Uruguay,1930.7.30,Final,68346,"Estadio Centenario, Montevideo",Uruguay,4,,Argentina,2,,"[12, 57, 68, 89]",[],[],"[20, 37]",[],[],home,,home,,
1930,Uruguay,1930.7.27,Semi-finals,79867,"Estadio Centenario, Montevideo",Uruguay,6,,Yugoslavia,1,,"[18, 20, 31, 61, 67, 72]",[],[],[4],[],[],home,,away,,
1930,Uruguay,1930.7.26,Semi-finals,72886,"Estadio Centenario, Montevideo",Argentina,6,,United States,1,,"[20, 56, 69, 80, 85, 87]",[],[],[89],[],[],home,,home,,
1930,Uruguay,1930.7.22,Group stage,41459,"Estadio Centenario, Montevideo",Argentina,3,,Chile,1,,"[12, 13, 51]",[],[],[15],[],[],home,,home,,
1930,Uruguay,1930.7.21,Group stage,70022,"Estadio Centenario, Montevideo",Uruguay,4,,Romania,0,,"[7, 24, 30, 35]",[],[],[],[],[],home,,home,,
1930,Uruguay,1930.7.20,Group stage,25466,"Estadio Centenario, Montevideo",Brazil,4,,Bolivia,0,,"[37, 67, 73, 83]",[],[],[],[],[],home,,home,,
1930,Uruguay,1930.7.20,Group stage,12000,"Estadio Centenario, Montevideo",Paraguay,1,,Belgium,0,,[40],[],[],[],[],[],home,,home,,
1930,Uruguay,1930.7.19,Group stage,2000,"Estadio Centenario, Montevideo",Chile,1,,France,0,,[65],[],[],[],[],[],home,,home,,
1930,Uruguay,1930.7.19,Group stage,42100,"Estadio Centenario, Montevideo",Argentina,6,,Mexico,3,,"[8, 12, 17, 53, 55, 80]",[],[],"[65, 75]",[],[42],home,,home,,
1930,Uruguay,1930.7.18,Group stage,57735,"Estadio Centenario, Montevideo",Uruguay,1,,Peru,0,,[60],[],[],[],[],[],home,,home,,
1930,Uruguay,1930.7.17,Group stage,18306,"Parque Central, Montevideo",Yugoslavia,4,,Bolivia,0,,"[60, 65, 67, 85]",[],[],[],[],[],home,,home,,
1930,Uruguay,1930.7.17,Group stage,18306,"Parque Central, Montevideo",United States,3,,Paraguay,0,,"[10, 15, 50]",[],[],[],[],[],home,,home,,
1930,Uruguay,1930.7.16,Group stage,9249,"Parque Central, Montevideo",Chile,3,,Mexico,0,,"[3, 65]",[51],[],[],[],[],home,,home,,
1930,Uruguay,1930.7.15,Group stage,23409,"Parque Central, Montevideo",Argentina,1,,France,0,,[81],[],[],[],[],[],home,,home,,
1930,Uruguay,1930.7.14,Group stage,24059,"Parque Central, Montevideo",Yugoslavia,2,,Brazil,1,,"[21, 30]",[],[],[62],[],[],home,,home,,
1930,Uruguay,1930.7.14,Group stage,2549,"Pocitos, Montevideo",Romania,3,,Peru,1,,"[1, 79, 89]",[],[],[75],[],[],home,,home,,
1930,Uruguay,1930.7.13,Group stage,18346,"Parque Central, Montevideo",United States,3,,Belgium,0,,"[23, 45, 69]",[],[],[],[],[],home,,home,,
1930,Uruguay,1930.7.13,Group stage,4444,"Pocitos, Montevideo",France,4,,Mexico,1,,"[19, 40, 43, 87]",[],[],[70],[],[],home,,home,,
